X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,tt,Y_f,Y_cf,Y_0,Y_1,pi_0,pi_1,pi_f,pi_cf
-0.5087176180618224,-0.7359408188958705,-1.7844013345838294,-0.47594041690603045,-0.5329915753908746,-0.4503405641270041,-1.0378453096716067,-1.1352961282317633,-0.3860942319368805,-1.0679297361671842,0.6234308909150428,0.307887048762959,-0.2714785573219004,-1.812309272210247,-0.5145143640826303,-1.2681582403195257,-0.17857342150065325,-0.5505242366087888,-0.15823518407701642,3.4221293740576932,1.0509133543358748,-0.3311280596624268,-0.8462227765442686,-0.8932861884028032,-1.5900332755286768,1,1,1,1,1,0.3745331763465479,0.9078098876730397,0.9078098876730397,0.3745331763465479
-0.4960008578996779,-1.3269167608025734,-0.24595796155114846,-1.2780661359036791,-2.108123347300184,-0.501503291356405,-2.2384294252007013,-0.2297392987065595,-1.0560349797897508,-2.0407574654961174,-1.6206523704810953,-1.5500050714503086,0.5508729549381297,-0.029600644965651624,-1.0449586874053765,-1.0678288191316612,1.2088166988216036,-1.6420055447703839,0.979372567228727,-0.7961919486989141,-0.027191389937538113,-1.4776067339965777,1.217664319447197,0.9085434000458668,-1.0251454964329867,1,1,1,1,1,0.8683973714362283,0.9908685955646843,0.9908685955646843,0.8683973714362283
-1.3246992630676653,-1.3155789479323767,-1.092729006177071,-1.9290773659225855,-1.187242109048245,-0.4392232297447505,0.5547957733648166,-0.7497783885729813,0.4121616859115165,-2.6007241918025596,-0.1814376114857147,-1.3825198107065977,-1.1035537371347348,0.03477478089439101,-0.901984621980714,-0.28571021827611487,-0.784998333410642,-0.4897948021682701,0.5776842557423605,-2.3456060754770007,0.481720083227837,-2.357089268266414,1.6264703813861814,0.9698734131711533,-2.2195027610911984,1,1,1,1,1,0.9846271351178283,0.9990514803592669,0.9990514803592669,0.9846271351178283
-0.5834500031737668,0.8754444816412159,1.549840556826134,1.7614020524077376,0.3740277118695546,-0.7795819904398122,2.1707136136353338,2.4915774475576487,0.8972750797288512,2.047724291951077,1.612459419515248,-0.5038089906763754,-1.0386722021590937,0.35155129867340057,-0.19880408859413523,0.7216343160447619,0.26023187440601125,2.299939244593653,1.5566606396830949,1.155653494540135,0.43512477732169313,1.46263066852738,1.2511794344801257,0.6616928146832846,0.7003089739618586,0,0,1,0,1,0.11847758813099245,0.6884908650675334,0.11847758813099245,0.6884908650675334
1.2886565130835996,0.17136857488253443,0.3030725458160074,-0.8867164236411249,0.6749687376952802,0.36034539788816006,0.11113781586093052,2.562611211770247,-0.5296312524281297,-1.2163910692005364,-1.7169463769110365,0.49181890920009985,-0.19158991319139684,2.9835421197297,0.33835105581442954,1.5142920091178014,-0.8382226667895996,1.3762925265826715,1.4922176180239155,0.7798345988182392,1.4658517681340584,0.5122454376572936,-0.03232532560767987,0.4873378913600527,-0.10441854850028853,0,0,0,0,0,0.05218920437221521,0.4752005562840762,0.05218920437221521,0.4752005562840762
-0.8836866226456158,-1.0260678183899035,-1.4305708555669645,0.14816490663405757,-0.426820990649666,-2.435344940133544,0.7074031333601816,-2.076733804053461,-1.0972927832926498,-0.7527538898789441,-0.03406221953037847,-0.5977087071330726,0.06224225917374904,-1.7497813910183013,0.13425002844367318,-0.9290349276260177,-0.6323418843589338,0.09564120491809236,-0.08485268402674762,0.4450735427966508,-0.8228960318920007,-0.800315803655122,-0.4422690934919977,-0.041749424868184004,0.06126257993732365,1,1,1,1,1,0.9550837439350728,0.9971483427939323,0.9971483427939323,0.9550837439350728
0.5129077686647505,0.18642224655873418,0.7922256728387843,-0.11025950702661436,0.024751122587395202,3.2689639580716685,-1.5125210862246263,1.6899138846545725,1.8927841052529126,1.1675637675858592,1.8743071219701346,-0.06958798771292152,1.9039960794654607,-0.6385698617730418,-0.4385128594457286,0.3687007863511542,-0.9617972617438066,1.753086116665549,0.18205107213530713,-0.24140501174911,0.5061538890892472,0.03406083758051737,1.1503722580395048,1.4152121656501546,1.6892285122241715,0,0,0,0,0,0.19810165618812192,0.8024691231051345,0.19810165618812192,0.8024691231051345
-0.9249329916164297,-1.5485287869384514,-1.1949298784680444,-1.609333628814292,-0.9418519654509123,-0.6640123347714422,0.6593178743293979,1.172528363820937,-0.9212079339029599,-2.7890032521766317,-0.28237282999533153,-1.3625877409263356,1.5949214189643566,0.07033053612167572,0.4832442636401304,-1.1171108838891306,-0.997624589562446,-0.6993968606205728,-2.239673849356291,-0.38580414207584385,-0.13227253713924947,-0.435959559124617,-1.4991164396791383,-0.5808582407150624,-1.3291526445578363,1,1,1,1,1,0.892826311383812,0.9927533380143785,0.9927533380143785,0.892826311383812
-0.9288127556978298,-1.4637264602649842,0.7262220319242101,-2.608389716001491,0.24123560024623392,-0.33816725260821595,-2.5133011708552453,-0.24328883394284107,-0.7052929585456631,-0.10269855574332543,-0.6796188201844642,-1.9121378734799122,-0.7710359254688491,-0.10127369010305853,0.8937448449065177,-1.691814232489837,-0.010890450697719545,-1.3885659445278287,-1.59856463979719,-1.4563184063053911,0.4557936762934973,1.812286225351422,-0.05325450897756634,0.5497414176956581,-0.6527910604514796,1,1,1,1,1,0.9497642888612599,0.9967938964927471,0.9967938964927471,0.9497642888612599
-0.6494023715923394,-1.3323160261726898,-0.7741972373025175,-0.3420046921401339,-0.9956311828887153,0.07470890139900654,-0.9241557329096527,-1.7270850087283263,-0.4550124676905086,-1.0534884395097557,0.7850982673456497,0.04100883438879055,-1.8401332860869337,-2.3198630827464655,-1.4240828565560797,-1.6682765775247357,0.32414428732580025,-1.62054695867102,-1.8747996641898936,-1.4374032624023392,-1.6818155330877618,-1.2676953261617363,-1.355339760741274,-2.167051155226236,-1.4185032042439616,1,1,1,1,1,0.7750080784650795,0.9826525308825907,0.9826525308825907,0.7750080784650795
1.6055771933557406,0.5268257095927473,0.5184602447043767,0.4395411635207045,0.830537471600219,-0.13269816167790638,1.5846843579895937,0.6137702316180461,-0.058497963692679456,2.363211117791889,0.9457604527735404,2.1692127681431788,1.1129039476013634,1.9632390117189413,-1.199134053640328,-1.0932178475958196,0.2676441211293683,2.482200428641191,2.0983102943105996,1.9543450730802365,0.20654259075305093,-0.014095158017668696,0.1215908075975618,2.3900197857278163,2.705492531490589,0,0,1,0,1,0.3405123941947759,0.8946352870345823,0.3405123941947759,0.8946352870345823
-0.8242573832660609,1.844674455878287,0.43691268877830164,0.6322164140249006,4.028385230532832,3.054912844787335,0.1536229620622762,1.5415471218562045,1.1723501192613524,1.6502004361080873,-0.5122259771857613,1.8380605463571644,-1.5065756841094713,0.7763458186027478,0.6076805176015552,0.013567835013704843,0.6739490156848221,-0.6611698383544995,0.4930030585225728,0.6824540887519646,1.8423114954016913,2.141874580111126,1.361624591849056,-0.2657275805636927,0.13785781068989655,0,0,0,0,0,0.013041292235016738,0.17850524722385458,0.013041292235016738,0.17850524722385458
-0.30548216483228374,-0.9585699174404425,0.32581737614025297,-1.0004364118641529,-0.49483374940252856,-0.3397437034680984,0.3698983415290489,-0.5907618809858144,-0.8825075217293024,-0.7679886286984274,-3.363975206365743,-1.5344463350190427,-0.039773027986053866,-0.2233226445471731,-1.6671696198399133,-1.0326400706649714,-1.196945841567554,-0.40073704315214953,-0.24986950638059136,-1.4487475731123096,0.2516855783399812,-1.9107353496496455,-1.0567476487921745,-2.2822948983607705,-1.0328302501297597,1,1,1,1,1,0.8485079039028236,0.9892596158840145,0.9892596158840145,0.8485079039028236
-1.2774207126705037,-1.1174526699977585,-0.24760670692113462,-1.4215348878837166,-0.28397408743892916,-1.4744349577201912,-2.1000131213355155,-0.21988687622637404,-1.6257412393405812,-1.8897582083232711,-1.0077994866064448,-0.5213675776869935,0.16556247760349452,-0.30966094623602747,-0.2677445955587212,-1.2384346137983635,0.5441792617204209,-1.0524997522622823,-0.10667049708767362,-0.903888343553273,-1.0853187982643513,-1.4279166960708132,-0.885112688536195,0.7223417578294105,-0.557827011689094,1,1,0,0,1,0.77187888592588,0.9823454756008253,0.9823454756008253,0.77187888592588
-2.6473184492136266,-0.05506722626150484,2.538412956784751,0.47192248887508265,-0.7460745907040469,2.4212619106506197,0.052256353031609026,-0.1836229502049519,0.7093918114260167,0.1351657139576634,1.7334253724684805,0.06489886911957565,0.9176158913045158,2.904556019250319,1.0536133591496801,0.01459239812170754,0.4358164950302941,1.0884269938588973,0.9490164345595387,2.233701059794523,1.9418258601501017,0.8461254076668813,0.9029871263681966,-0.15344789210318066,1.0998340262119792,0,0,1,0,1,0.1449809731298172,0.7360384268926741,0.1449809731298172,0.7360384268926741
-1.3258410539942642,-0.48797394208143585,-1.3124188119692475,-1.0704859373720148,-1.5130292541169394,-2.7283189432272454,-1.0082797712450882,-0.6688881553658519,1.5180238301799533,-0.6706106175315732,-1.4882546302097488,-2.4938517565600384,-1.9302152368231644,-1.0426268022760194,-1.2296057494893935,-0.3663980432829059,-0.08563150780432482,-2.043306790768633,-1.1512999078765498,-0.980927723382621,0.44452027149589957,0.6901624171787077,-0.8872355116917601,-1.0855624599044031,-0.07823983747201946,1,1,0,0,1,0.769305485472418,0.9820912314817276,0.9820912314817276,0.769305485472418
-0.14009360577480934,-0.1603356664129616,-0.3418224079801859,1.0629985749937951,0.5530544773670629,0.4648772678635344,1.4510147043911554,0.7432930998239957,-0.19951271391621028,3.3337438387969085,1.6886016173072664,-1.4002858489054277,-0.22298657307938186,-0.6068992797524497,1.7516915725628275,0.5886490611130548,1.5675021141751273,1.481410315532616,1.1951360193947238,0.9952359579131629,1.2451914744787702,-0.2862477896782787,-0.1437090908008808,2.0154632306304783,1.0793867239016492,0,0,1,0,1,0.5395469638617414,0.9506645776181899,0.5395469638617414,0.9506645776181899
-0.4376363736687058,-1.5308407321375552,0.40756285546045157,-0.896430799213171,-1.0871866056469428,-0.47269278853833424,-0.9657184745322865,-0.5201689096432274,-0.7454523796458832,-0.5859882203186176,0.2392009256814438,0.33620755138300074,-3.177322241010727,-0.9502428952294066,1.5731820316662095,0.05379253220857194,-0.584597830601609,-0.5840830426658024,0.6384641273503104,0.583093429745299,-0.2658491492303322,-1.3321676734937329,-2.0619024053414634,0.005279371315751735,0.5474906159211101,1,1,0,0,1,0.6195243863394115,0.9639985293436681,0.9639985293436681,0.6195243863394115
-0.15909711197574894,1.510903769639362,0.6159898138853495,2.0184971924273993,1.1085498601517174,-0.6953782234390988,0.17069653618023828,-1.0670624866154124,1.8209210016983015,1.734759299286998,2.3465326864981977,1.0762818674334482,1.4371078712984713,0.38637944399091817,0.6997544112835681,1.666084035453928,2.8759044605024915,0.9579455517377883,0.21911244035291022,2.09007640342143,-0.6320074685861556,0.18574423284796904,0.8686619431485918,1.5488456980541039,-0.5892161520553716,0,0,1,0,1,0.5256854177724601,0.9479862648113809,0.5256854177724601,0.9479862648113809
