X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,tt,T_f_cens,event,T_1,T_0,T_f,T_cf,Xbeta
-9.033933651618609,-9.58858441842886,-10.431934692689644,-10.500448045796263,-9.991298897207951,-12.234363735986955,-11.313398947950505,-9.726725191357161,-9.627119471744109,-10.042562295129473,-9.619961420944309,-9.174642829895921,-8.073228477768435,-11.117897426426588,-9.233564895002743,-11.138890592992457,-11.578800942340433,-10.79787789818291,-11.48784844827457,-10.60344136531524,-10.082025277192399,-10.98141803909897,-11.755679374407116,-11.064869588479544,-10.074291330932649,1,1.1876402576290481,1,1.1876402576290481,5.539878346898917,1.1876402576290481,5.539878346898917,0.931020967463704
-10.907903688695225,-9.216523374142383,-9.843418416870982,-11.053049505617755,-8.57424235158212,-9.901200535119566,-10.688239891005416,-9.536326341421798,-10.135629946285306,-9.932848517609123,-10.032789520784924,-10.323071144039426,-8.940588095455384,-8.798928867748554,-10.876527263686873,-9.785992091551652,-10.20359072495958,-10.464542694522507,-11.008311637095057,-9.506822811108606,-9.3688149263495,-10.863551413769686,-9.780152123381761,-9.673998544943753,-10.393605047425124,1,5.130270486068233,1,5.130270486068233,8.657768803944169,5.130270486068233,8.657768803944169,-0.31404749449586705
7.849199008984354,9.725253885420805,7.9346627101503735,8.716180553884392,9.5789250783694,9.30917742227658,9.390769099232147,10.58708155167692,10.488128230500926,12.031361050964657,9.64948469404219,9.24202054232398,9.002829783312484,9.90473026893388,9.656171071860111,10.95788589432905,9.457019980894197,10.126300344501855,9.477319472626776,9.633619690648919,9.166205938737859,10.364580398583726,11.557623980323363,11.993532098471903,9.452140982469412,0,18.510180710138446,1,12.176755345656783,18.510180710138446,18.510180710138446,12.176755345656783,-1.959167980393086
-8.909954132173327,-9.954360405377718,-10.436329724642551,-9.742748488926296,-9.911261598574113,-10.88820157577788,-10.32437502519405,-11.216335332946265,-10.420968718721165,-8.808196591104842,-10.114586072812822,-10.941759912753735,-9.943103912722307,-9.412143261802207,-9.936159634181095,-9.481677824914092,-9.159665971892753,-10.298119001788459,-8.038444197986049,-9.78551540490097,-8.68233623362586,-10.542910160106262,-11.263289161934413,-11.10078786687646,-10.20893104752409,1,2.6564472271827353,1,2.6564472271827353,8.502762446646154,2.6564472271827353,8.502762446646154,0.6802308678997576
11.556444561368494,10.281781629910782,8.803413343883056,9.498620250138702,8.606059927709353,10.206490292747693,11.017778865751806,9.813485550282044,8.681510301165988,10.727178488354335,10.503357110201065,9.646070569897265,8.123127675009272,10.917124602591004,9.85950906890451,9.361321158758239,10.061985580394378,11.25424505516859,10.252554496249843,12.108472552984791,10.11243193540941,11.27358881885681,10.226580070975437,9.548674049667545,9.436432433885777,0,25.554075790276883,0,7.108224516087997,31.060757478788464,31.060757478788464,7.108224516087997,-0.6918218305137944
9.582448982766476,9.585858271157061,9.64949857563038,10.178679767675023,10.347937657879827,10.943156583460883,10.695014732964472,11.268569437650191,10.250859455051138,9.075790170671377,8.354977232967522,9.305853251831657,10.253123798570222,10.147917953809285,10.844711441681884,10.036968148429306,10.029519756759242,9.851097937889643,9.212694470806037,10.607715082019409,11.147942845935669,10.932456399926151,11.311253853822635,10.85741781990246,11.1752250169875,0,11.307024508758445,1,6.612597657786875,11.307024508758445,11.307024508758445,6.612597657786875,-0.29045844121333986
9.822908457730765,10.917624434846298,11.319146337141387,8.882913853321504,8.83736838402358,10.37055879331258,9.885931281860373,8.662983606601124,9.1670354754072,10.150647468547454,9.044959284997974,7.181445691343535,10.858955969943107,10.236168260048721,10.247945953506829,11.30929363966932,10.574550044861011,10.436042416107492,9.33677233502118,7.99095144043202,9.344547790959272,10.70268089096445,10.704253747893167,10.162120588527042,9.831062604743748,0,5.3250992865719375,0,1.4940522787268447,9.914301675436683,9.914301675436683,1.4940522787268447,0.30375700782234694
10.799004855372543,9.875168806472562,11.073551239871207,10.010044687365099,7.95379002721834,10.419608026598052,11.02781454916858,9.456663723618131,10.542874897580882,10.183785493325093,9.024317343830985,12.037571287813302,10.130737046165333,9.619765467332996,9.282709162455582,9.529513482667104,10.287860110249884,7.9842265718225125,9.84123091799424,12.262093127624684,10.132249720625719,8.383001889268037,9.622098826199895,10.08425391740668,9.540229329001868,0,17.561599048993013,1,7.559891803214126,17.561599048993013,17.561599048993013,7.559891803214126,0.16234631970221333
10.67265199602341,10.973064453678765,12.412839909400772,11.179552854107422,10.19553805097261,11.49514952948487,10.27325620880481,11.34894318211119,11.62435211391389,11.198861024188972,8.10964138281588,9.373574576861795,8.995303479615908,9.916723701999182,10.775929926306555,9.528011281338767,8.346525391108662,10.732803158005815,12.061157325545041,10.243959461143927,8.635593129522317,9.348795697963443,10.395023565739729,8.94105025890246,8.593753722485424,0,7.794315250196329,1,8.877957895329912,7.794315250196329,7.794315250196329,8.877957895329912,-0.3740551733419105
-12.478504071564178,-10.917885972321454,-10.097882256841006,-9.65968761157281,-8.716655023818513,-11.125298030595978,-9.521738000997383,-10.255308714212322,-10.188528000352568,-9.984116617575452,-8.48047613226642,-8.5684840239,-9.457929165234424,-10.29718153956319,-10.128111548504465,-10.396610728924465,-8.08716500477684,-8.607537091446055,-9.340075597888834,-10.524253067747923,-10.55465088652208,-13.981019585547134,-10.869731926544164,-11.57165782398138,-9.469281467419814,1,4.722947262377686,1,4.722947262377686,7.97651604533359,4.722947262377686,7.97651604533359,0.4636847631343737
8.971601367002917,9.905648863162446,9.42809107159674,10.655875423226647,8.86287733978126,9.63324990682806,11.248431512393404,8.229757996246605,10.949209148204057,12.121616097015801,10.341679061965008,8.616855891168793,9.022826289431327,8.589341568540764,10.538030523658103,9.825657139411003,11.035940445630729,9.190336948563834,9.663366350216206,8.23899458729906,8.172349687284715,10.05306780195642,9.535268657234424,9.2250024132478,8.366233240528315,0,7.326696298023311,0,3.089512166216738,18.732074063485882,18.732074063485882,3.089512166216738,-0.11620399790570206
-11.025900661111413,-10.950139064302284,-9.93319478038765,-12.238229866495315,-10.51900217777416,-10.413946391229182,-10.72659541508556,-11.675460010974225,-7.902819481183237,-11.279561757823558,-9.765638721647285,-12.106941548589063,-10.113702810991427,-11.153268155001781,-10.496564920572602,-9.015183241600816,-8.780201653998416,-10.78961143531288,-10.56994377413319,-10.170658714341219,-9.535542708515642,-8.349759833809088,-10.155297074600421,-11.066849511857743,-8.99381692598544,1,1.6943545534633644,1,1.6943545534633644,2.9905379422305276,1.6943545534633644,2.9905379422305276,1.8944875818447744
-10.019109466831704,-9.649574859910356,-8.577236382765435,-11.207647788610005,-9.813173658552364,-10.582408406435949,-10.051093320778804,-10.452285987205931,-11.532232019600748,-10.527152733363495,-9.457755678839966,-10.428728081482916,-9.286319520449364,-9.016826405298314,-8.194092620297765,-9.734409527633803,-9.661645466911594,-11.722918839554344,-11.084852153430749,-9.485128805652646,-11.76310735724802,-10.400031288857798,-9.23837915190751,-10.606849475333092,-11.071327252762561,1,1.7665224270685356,1,1.7665224270685356,8.13276854830111,1.7665224270685356,8.13276854830111,1.1041502679535489
