X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,tt,Y_f,Y_cf,Y_0,Y_1,pi_0,pi_1,pi_f,pi_cf
1.160104461170068,0.5700814473471271,-0.9315208352017852,0.22483171725801793,-0.42343900021340386,0.4283328877658349,-0.3651760921723346,0.2148994647105073,1.3470740525074183,0.41490396661895024,-0.020864007010638286,-1.000675980638265,0.26372944618497174,1.5579973458836585,2.7316671722599297,1.9538225347026694,-1.0784948945254749,-1.108486343747381,-0.012320446801426965,0.29730693727601676,0.03637171162968439,2.069200753932867,0.3094039114434992,0.6549644420056513,0.16471352835808234,0,0,0,0,0,0.19015259083336644,0.34321064047360306,0.19015259083336644,0.34321064047360306
0.3791722380884399,1.7642068842391692,1.8489823157302296,2.350270758548451,3.1228017687266214,2.6804360546640247,2.027467073562403,1.052724774820365,1.2268964064292356,1.4560699101807129,0.9396575448996153,0.13752363446035898,0.1226663470451092,1.6814027815679624,1.0976025237416387,2.2039703504938855,0.837836329933999,0.33337530174966146,-0.1157791084209282,-0.16615672253547942,-0.18535180414528596,0.3873131592159575,1.1413847722293324,0.581327786775353,-0.016591429899370347,0,0,1,0,1,0.2491569847957945,0.4247965546784419,0.2491569847957945,0.4247965546784419
0.7400325158410863,2.4583376896539577,3.202078958461767,1.9495283450264338,0.16652458096184802,1.2643395960138943,0.7655689066473603,1.145931549295332,0.1802281718447501,-0.6014866488815998,0.3404977032469585,1.0650113240420738,0.9271875814132602,0.06369086347264097,-0.40751947973915204,-1.0363227143628302,-1.5279516024532658,0.48072006448431676,-0.3871767123431994,-0.8757130991661386,-0.7780514237012373,-0.5769767561512313,-0.8008992112335518,1.1622912720463867,1.0261255043453252,0,0,0,0,0,0.15068811958793846,0.2830841631791333,0.15068811958793846,0.2830841631791333
0.05155097201060088,-0.28505926155266725,-0.3374918754574687,0.4211535465123545,0.33811516085823257,0.6052180604630623,0.9086743650125293,0.43047867840992693,-0.368878802907888,0.7798258878325354,0.5658384001115396,-1.1472472382588397,0.32619041012954864,0.39982073847078464,0.038550416946112,0.20204502438991945,-0.42971024961819393,1.6353813288045278,0.3223813821631189,1.2033233907210088,-0.012974226034929592,1.394487550753928,0.5432864577284959,-0.6834997143367505,-0.13908291714611898,0,0,0,0,0,0.20116512591249636,0.3591562433135679,0.20116512591249636,0.3591562433135679
1.5435466839349556,2.3317240998607476,0.5467209887100222,1.1600381741432129,-0.3302013766872913,-0.2073334859157987,1.604392921853448,1.1753093373501122,0.06084159793853877,0.05906131433614614,0.9862458733142878,3.688629470701537,0.8974439654296089,2.1767512305594874,0.7221094702460006,0.11611471604184109,-0.08525908253559877,1.1404107382874815,-0.377900115059273,-0.9970318885879104,-0.6487133775719169,-0.13333006992179064,1.7991255999639386,1.5039323202020156,1.0046943433181346,0,0,0,0,0,0.054465279248077765,0.11362997238566926,0.054465279248077765,0.11362997238566926
-1.5511717553102295,-2.15978425659289,-1.6324471454176248,-2.2214884071188403,-1.3993749879682889,-1.167983059517141,-0.5207084235581989,-1.6137742542019318,-3.228970362995351,-4.180209703995228,-1.8320648952918244,-0.10374309718283947,-0.3380295666425498,-0.6915560531364326,-1.8342787626553205,-0.3032818021616034,-0.15220808290092808,-0.48127482191921783,-1.6586504238916187,-1.3059267586280119,-1.0003948640699716,-1.020600118011932,-1.28633969800332,-0.909988831127646,-1.0318742075740253,1,1,0,0,1,0.45447978605963546,0.6496300787611811,0.6496300787611811,0.45447978605963546
2.2785471317511194,0.6489617761434585,0.8394383296062126,1.2936151830551124,0.16116392170135085,-0.5545981873058308,-0.4878216263275462,1.7246515373403137,0.7913964999093522,0.23014463493176968,1.8767176829905827,0.5223330019033481,0.09350761452084505,-0.10676468144691609,0.43824026052642245,1.3063417658310157,0.41273344383496674,0.7744147169398545,-0.43148823197907216,-0.6791052791021133,-0.048329790100191894,-1.1062079859823581,-1.0867869793863065,-0.4153186597650156,0.8699560673468205,0,1,1,1,1,0.8271473460897669,0.9141617903846647,0.8271473460897669,0.9141617903846647
-0.26603479455923296,0.7008784523412254,1.4248483328475525,1.0132965346838692,-0.18214786423181317,-1.3189961097566745,0.23468066119357373,0.8110484657897861,0.20035885181938284,1.3154344494354593,-0.20558969589504328,-0.24992604064795887,-1.7041108822223388,-0.16634584381429618,0.6808101511092352,1.393093962404791,3.063132082990876,2.88788942704748,1.213745679848028,1.6232498277930618,0.6342211197686284,-0.6114153395532684,0.347078460147789,0.22348027766750905,1.2749360569077202,0,0,0,0,0,0.2680076437931828,0.44898944884272135,0.2680076437931828,0.44898944884272135
1.7215116236296601,2.6503634717458713,-1.4615347465218862,-1.3306442863447776,-1.752080693859118,-1.427558660015757,-1.681315093537778,0.061957720965334584,2.0172368929803133,0.4836622044672111,-0.46428236170344295,0.13827980066428996,0.06604256232480743,1.9109706465322047,0.9456935950232334,-0.21991079992356133,-0.2764522647084887,0.159610554884278,1.0643978951821813,0.564776389531661,1.4019528484677437,-1.5618113729689411,-0.00941508014696113,1.201041155361846,2.4026780573361277,0,0,1,0,1,0.2953188180497233,0.48258455677424056,0.2953188180497233,0.48258455677424056
-0.4535157836400055,-0.7901884799488246,-0.12186409239110813,1.3082393137076227,1.6213209988845416,0.7772078703479515,-0.5754899950860893,-0.02140791214180432,1.814277993192317,1.7466535975139217,1.699087196483136,0.8947167133547493,2.0249551468217577,1.65435908231199,0.8252533738353662,-0.30800250253133576,-0.28344367973087586,-1.506445034439445,-0.5149952594206815,-1.0423859097998933,-0.4866513909994021,-0.9951454397587522,-0.5308356025905591,-1.079234182254369,-0.4975954119245608,1,1,1,1,1,0.8438443885045651,0.923233588541017,0.923233588541017,0.8438443885045651
